seqid,phobius_start,phobius_end,phobius_type
tr|A0A0D2WQ36|A0A0D2WQ36_CAPO3,0,0,OTHER
tr|A0A0D2WQ38|A0A0D2WQ38_CAPO3,0,0,OTHER
tr|A0A0D2WQ40|A0A0D2WQ40_CAPO3,0,0,OTHER
tr|A0A0D2WQ41|A0A0D2WQ41_CAPO3,0,0,OTHER
tr|A0A0D2WQ43|A0A0D2WQ43_CAPO3,0,0,OTHER
tr|A0A0D2WQ52|A0A0D2WQ52_CAPO3,0,0,OTHER
tr|A0A0D2WQ53|A0A0D2WQ53_CAPO3,0,0,OTHER
tr|A0A0D2WQ55|A0A0D2WQ55_CAPO3,0,0,OTHER
tr|A0A0D2WQ57|A0A0D2WQ57_CAPO3,0,0,OTHER
tr|A0A0D2WQ60|A0A0D2WQ60_CAPO3,0,0,OTHER
tr|A0A0D2WQ63|A0A0D2WQ63_CAPO3,0,0,OTHER
tr|A0A0D2WQ65|A0A0D2WQ65_CAPO3,0,0,OTHER
tr|A0A0D2WQ70|A0A0D2WQ70_CAPO3,0,0,OTHER
tr|A0A0D2WQ75|A0A0D2WQ75_CAPO3,0,0,OTHER
tr|A0A0D2WQ82|A0A0D2WQ82_CAPO3,0,0,OTHER
tr|A0A0D2WQ83|A0A0D2WQ83_CAPO3,0,0,OTHER
tr|A0A0D2WQ89|A0A0D2WQ89_CAPO3,0,0,OTHER
tr|A0A0D2WQ95|A0A0D2WQ95_CAPO3,0,0,OTHER
tr|A0A0D2WQA2|A0A0D2WQA2_CAPO3,0,0,OTHER
tr|A0A0D2WQA9|A0A0D2WQA9_CAPO3,0,0,OTHER
tr|A0A0D2WQB0|A0A0D2WQB0_CAPO3,0,0,OTHER
tr|A0A0D2WQB2|A0A0D2WQB2_CAPO3,0,0,OTHER
tr|A0A0D2WQB7|A0A0D2WQB7_CAPO3,0,0,OTHER
tr|A0A0D2WQB8|A0A0D2WQB8_CAPO3,0,0,OTHER
tr|A0A0D2WQD3|A0A0D2WQD3_CAPO3,0,0,OTHER
tr|A0A0D2WQD4|A0A0D2WQD4_CAPO3,0,0,OTHER
tr|A0A0D2WQE3|A0A0D2WQE3_CAPO3,0,0,OTHER
tr|A0A0D2WQE8|A0A0D2WQE8_CAPO3,0,0,OTHER
tr|A0A0D2WQE9|A0A0D2WQE9_CAPO3,0,0,OTHER
tr|A0A0D2WQF9|A0A0D2WQF9_CAPO3,0,0,OTHER
tr|A0A0D2WQG0|A0A0D2WQG0_CAPO3,0,0,OTHER
tr|A0A0D2WQG2|A0A0D2WQG2_CAPO3,0,0,OTHER
tr|A0A0D2WQG3|A0A0D2WQG3_CAPO3,0,0,OTHER
tr|A0A0D2WQG6|A0A0D2WQG6_CAPO3,0,0,OTHER
tr|A0A0D2WQG7|A0A0D2WQG7_CAPO3,0,0,OTHER
tr|A0A0D2WQH9|A0A0D2WQH9_CAPO3,0,0,OTHER
tr|A0A0D2WQI1|A0A0D2WQI1_CAPO3,0,0,OTHER
tr|A0A0D2WQI2|A0A0D2WQI2_CAPO3,0,0,OTHER
tr|A0A0D2WQI3|A0A0D2WQI3_CAPO3,0,0,OTHER
tr|A0A0D2WQJ0|A0A0D2WQJ0_CAPO3,0,0,OTHER
tr|A0A0D2WQJ3|A0A0D2WQJ3_CAPO3,0,0,OTHER
tr|A0A0D2WQJ4|A0A0D2WQJ4_CAPO3,0,0,OTHER
tr|A0A0D2WQK2|A0A0D2WQK2_CAPO3,0,0,OTHER
tr|A0A0D2WQL1|A0A0D2WQL1_CAPO3,0,0,OTHER
tr|A0A0D2WQL3|A0A0D2WQL3_CAPO3,0,0,OTHER
tr|A0A0D2WQL8|A0A0D2WQL8_CAPO3,0,0,OTHER
tr|A0A0D2WQM5|A0A0D2WQM5_CAPO3,0,0,OTHER
tr|A0A0D2WQN0|A0A0D2WQN0_CAPO3,0,0,OTHER
tr|A0A0D2WQN3|A0A0D2WQN3_CAPO3,0,0,OTHER
tr|A0A0D2WQN4|A0A0D2WQN4_CAPO3,0,0,OTHER
tr|A0A0D2WQP1|A0A0D2WQP1_CAPO3,0,0,OTHER
tr|A0A0D2WQQ5|A0A0D2WQQ5_CAPO3,0,0,OTHER
tr|A0A0D2WQQ6|A0A0D2WQQ6_CAPO3,0,0,OTHER
tr|A0A0D2WQR7|A0A0D2WQR7_CAPO3,0,0,OTHER
tr|A0A0D2WQR8|A0A0D2WQR8_CAPO3,0,0,OTHER
tr|A0A0D2WQS1|A0A0D2WQS1_CAPO3,0,0,OTHER
tr|A0A0D2WQS5|A0A0D2WQS5_CAPO3,0,0,OTHER
tr|A0A0D2WQS6|A0A0D2WQS6_CAPO3,0,0,OTHER
tr|A0A0D2WQS9|A0A0D2WQS9_CAPO3,0,0,OTHER
tr|A0A0D2WQT3|A0A0D2WQT3_CAPO3,0,0,OTHER
tr|A0A0D2WQT4|A0A0D2WQT4_CAPO3,0,0,OTHER
tr|A0A0D2WQT6|A0A0D2WQT6_CAPO3,0,0,OTHER
tr|A0A0D2WQT7|A0A0D2WQT7_CAPO3,0,0,OTHER
tr|A0A0D2WQT8|A0A0D2WQT8_CAPO3,0,0,OTHER
tr|A0A0D2WQU0|A0A0D2WQU0_CAPO3,0,0,OTHER
tr|A0A0D2WQU1|A0A0D2WQU1_CAPO3,0,0,OTHER
tr|A0A0D2WQU6|A0A0D2WQU6_CAPO3,0,0,OTHER
tr|A0A0D2WQU7|A0A0D2WQU7_CAPO3,0,0,OTHER
tr|A0A0D2WQU8|A0A0D2WQU8_CAPO3,0,0,OTHER
tr|A0A0D2WQU9|A0A0D2WQU9_CAPO3,0,0,OTHER
tr|A0A0D2WQV1|A0A0D2WQV1_CAPO3,0,0,OTHER
tr|A0A0D2WQV2|A0A0D2WQV2_CAPO3,0,0,OTHER
tr|A0A0D2WQV4|A0A0D2WQV4_CAPO3,0,0,OTHER
tr|A0A0D2WQV5|A0A0D2WQV5_CAPO3,0,0,OTHER
tr|A0A0D2WQV6|A0A0D2WQV6_CAPO3,0,0,OTHER
tr|A0A0D2WQV8|A0A0D2WQV8_CAPO3,0,0,OTHER
tr|A0A0D2WQW6|A0A0D2WQW6_CAPO3,0,0,OTHER
tr|A0A0D2WQW8|A0A0D2WQW8_CAPO3,0,0,OTHER
tr|A0A0D2WQX2|A0A0D2WQX2_CAPO3,0,0,OTHER
tr|A0A0D2WQX3|A0A0D2WQX3_CAPO3,0,0,OTHER
tr|A0A0D2WQX6|A0A0D2WQX6_CAPO3,0,0,OTHER
tr|A0A0D2WQX7|A0A0D2WQX7_CAPO3,0,0,OTHER
tr|A0A0D2WQX8|A0A0D2WQX8_CAPO3,0,0,OTHER
tr|A0A0D2WQX9|A0A0D2WQX9_CAPO3,0,0,OTHER
tr|A0A0D2WQY3|A0A0D2WQY3_CAPO3,0,0,OTHER
tr|A0A0D2WQY7|A0A0D2WQY7_CAPO3,0,0,OTHER
tr|A0A0D2WQZ3|A0A0D2WQZ3_CAPO3,0,0,OTHER
tr|A0A0D2WQZ6|A0A0D2WQZ6_CAPO3,0,0,OTHER
tr|A0A0D2WQZ8|A0A0D2WQZ8_CAPO3,0,0,OTHER
tr|A0A0D2WR05|A0A0D2WR05_CAPO3,0,0,OTHER
tr|A0A0D2WR09|A0A0D2WR09_CAPO3,0,0,OTHER
tr|A0A0D2WR11|A0A0D2WR11_CAPO3,0,0,OTHER
tr|A0A0D2WR16|A0A0D2WR16_CAPO3,0,0,OTHER
tr|A0A0D2WR21|A0A0D2WR21_CAPO3,0,0,OTHER
tr|A0A0D2WR27|A0A0D2WR27_CAPO3,0,0,OTHER
tr|A0A0D2WR30|A0A0D2WR30_CAPO3,0,0,OTHER
tr|A0A0D2WR38|A0A0D2WR38_CAPO3,0,0,OTHER
tr|A0A0D2WR44|A0A0D2WR44_CAPO3,0,0,OTHER
tr|A0A0D2WR47|A0A0D2WR47_CAPO3,0,0,OTHER
tr|A0A0D2WR55|A0A0D2WR55_CAPO3,0,0,OTHER
tr|A0A0D2WR57|A0A0D2WR57_CAPO3,0,0,OTHER
tr|A0A0D2WR60|A0A0D2WR60_CAPO3,0,0,OTHER
tr|A0A0D2WR62|A0A0D2WR62_CAPO3,0,0,OTHER
tr|A0A0D2WR63|A0A0D2WR63_CAPO3,0,0,OTHER
tr|A0A0D2WR66|A0A0D2WR66_CAPO3,0,0,OTHER
tr|A0A0D2WR74|A0A0D2WR74_CAPO3,0,0,OTHER
tr|A0A0D2WR77|A0A0D2WR77_CAPO3,0,0,OTHER
tr|A0A0D2WR78|A0A0D2WR78_CAPO3,0,0,OTHER
tr|A0A0D2WR81|A0A0D2WR81_CAPO3,0,0,OTHER
tr|A0A0D2WR87|A0A0D2WR87_CAPO3,0,0,OTHER
tr|A0A0D2WR90|A0A0D2WR90_CAPO3,0,0,OTHER
tr|A0A0D2WR93|A0A0D2WR93_CAPO3,0,0,OTHER
tr|A0A0D2WR96|A0A0D2WR96_CAPO3,0,0,OTHER
tr|A0A0D2WR97|A0A0D2WR97_CAPO3,0,0,OTHER
tr|A0A0D2WRA1|A0A0D2WRA1_CAPO3,0,0,OTHER
tr|A0A0D2WRA3|A0A0D2WRA3_CAPO3,0,0,OTHER
tr|A0A0D2WRA4|A0A0D2WRA4_CAPO3,0,0,OTHER
tr|A0A0D2WRA7|A0A0D2WRA7_CAPO3,0,0,OTHER
tr|A0A0D2WRB2|A0A0D2WRB2_CAPO3,0,0,OTHER
tr|A0A0D2WRB4|A0A0D2WRB4_CAPO3,0,0,OTHER
tr|A0A0D2WRB6|A0A0D2WRB6_CAPO3,0,0,OTHER
tr|A0A0D2WRB7|A0A0D2WRB7_CAPO3,0,0,OTHER
tr|A0A0D2WRC0|A0A0D2WRC0_CAPO3,0,0,OTHER
tr|A0A0D2WRC1|A0A0D2WRC1_CAPO3,0,0,OTHER
tr|A0A0D2WRC3|A0A0D2WRC3_CAPO3,0,0,OTHER
tr|A0A0D2WRD9|A0A0D2WRD9_CAPO3,0,0,OTHER
tr|A0A0D2WRE0|A0A0D2WRE0_CAPO3,0,0,OTHER
tr|A0A0D2WRE5|A0A0D2WRE5_CAPO3,0,0,OTHER
tr|A0A0D2WRF0|A0A0D2WRF0_CAPO3,0,0,OTHER
tr|A0A0D2WRF1|A0A0D2WRF1_CAPO3,0,0,OTHER
tr|A0A0D2WRF2|A0A0D2WRF2_CAPO3,0,0,OTHER
tr|A0A0D2WRF4|A0A0D2WRF4_CAPO3,0,0,OTHER
tr|A0A0D2WRG0|A0A0D2WRG0_CAPO3,0,0,OTHER
tr|A0A0D2WRG1|A0A0D2WRG1_CAPO3,0,0,OTHER
tr|A0A0D2WRG7|A0A0D2WRG7_CAPO3,0,0,OTHER
tr|A0A0D2WRG9|A0A0D2WRG9_CAPO3,0,0,OTHER
tr|A0A0D2WRH2|A0A0D2WRH2_CAPO3,0,0,OTHER
tr|A0A0D2WRI2|A0A0D2WRI2_CAPO3,0,0,OTHER
tr|A0A0D2WRI9|A0A0D2WRI9_CAPO3,0,0,OTHER
tr|A0A0D2WRJ2|A0A0D2WRJ2_CAPO3,0,0,OTHER
tr|A0A0D2WRJ5|A0A0D2WRJ5_CAPO3,0,0,OTHER
tr|A0A0D2WRJ8|A0A0D2WRJ8_CAPO3,0,0,OTHER
tr|A0A0D2WRK1|A0A0D2WRK1_CAPO3,0,0,OTHER
tr|A0A0D2WRK4|A0A0D2WRK4_CAPO3,0,0,OTHER
tr|A0A0D2WRK7|A0A0D2WRK7_CAPO3,0,0,OTHER
tr|A0A0D2WRK8|A0A0D2WRK8_CAPO3,0,0,OTHER
tr|A0A0D2WRL0|A0A0D2WRL0_CAPO3,0,0,OTHER
tr|A0A0D2WRL4|A0A0D2WRL4_CAPO3,0,0,OTHER
tr|A0A0D2WRL7|A0A0D2WRL7_CAPO3,0,0,OTHER
tr|A0A0D2WRM2|A0A0D2WRM2_CAPO3,0,0,OTHER
tr|A0A0D2WRM3|A0A0D2WRM3_CAPO3,0,0,OTHER
tr|A0A0D2WRN3|A0A0D2WRN3_CAPO3,0,0,OTHER
tr|A0A0D2WRN9|A0A0D2WRN9_CAPO3,0,0,OTHER
tr|A0A0D2WRP5|A0A0D2WRP5_CAPO3,0,0,OTHER
tr|A0A0D2WRQ0|A0A0D2WRQ0_CAPO3,0,0,OTHER
tr|A0A0D2WRQ1|A0A0D2WRQ1_CAPO3,0,0,OTHER
tr|A0A0D2WRQ5|A0A0D2WRQ5_CAPO3,0,0,OTHER
tr|A0A0D2WRQ6|A0A0D2WRQ6_CAPO3,0,0,OTHER
tr|A0A0D2WRR0|A0A0D2WRR0_CAPO3,0,0,OTHER
tr|A0A0D2WRR1|A0A0D2WRR1_CAPO3,0,0,OTHER
tr|A0A0D2WRR2|A0A0D2WRR2_CAPO3,0,0,OTHER
tr|A0A0D2WRR5|A0A0D2WRR5_CAPO3,0,0,OTHER
tr|A0A0D2WRR8|A0A0D2WRR8_CAPO3,0,0,OTHER
tr|A0A0D2WRS1|A0A0D2WRS1_CAPO3,0,0,OTHER
tr|A0A0D2WRS4|A0A0D2WRS4_CAPO3,0,0,OTHER
tr|A0A0D2WRS6|A0A0D2WRS6_CAPO3,0,0,OTHER
tr|A0A0D2WRS9|A0A0D2WRS9_CAPO3,0,0,OTHER
tr|A0A0D2WRT6|A0A0D2WRT6_CAPO3,0,0,OTHER
tr|A0A0D2WRT9|A0A0D2WRT9_CAPO3,0,0,OTHER
tr|A0A0D2WRU1|A0A0D2WRU1_CAPO3,0,0,OTHER
tr|A0A0D2WRU3|A0A0D2WRU3_CAPO3,0,0,OTHER
tr|A0A0D2WRU7|A0A0D2WRU7_CAPO3,0,0,OTHER
tr|A0A0D2WRU8|A0A0D2WRU8_CAPO3,0,0,OTHER
tr|A0A0D2WRU9|A0A0D2WRU9_CAPO3,0,0,OTHER
tr|A0A0D2WRV5|A0A0D2WRV5_CAPO3,0,0,OTHER
tr|A0A0D2WRV6|A0A0D2WRV6_CAPO3,0,0,OTHER
tr|A0A0D2WRV7|A0A0D2WRV7_CAPO3,0,0,OTHER
tr|A0A0D2WRV9|A0A0D2WRV9_CAPO3,0,0,OTHER
tr|A0A0D2WRW3|A0A0D2WRW3_CAPO3,0,0,OTHER
tr|A0A0D2WRW6|A0A0D2WRW6_CAPO3,0,0,OTHER
tr|A0A0D2WRW7|A0A0D2WRW7_CAPO3,0,0,OTHER
tr|A0A0D2WRX1|A0A0D2WRX1_CAPO3,0,0,OTHER
tr|A0A0D2WRX7|A0A0D2WRX7_CAPO3,0,0,OTHER
tr|A0A0D2WRX8|A0A0D2WRX8_CAPO3,0,0,OTHER
tr|A0A0D2WRX9|A0A0D2WRX9_CAPO3,0,0,OTHER
tr|A0A0D2WRY0|A0A0D2WRY0_CAPO3,0,0,OTHER
tr|A0A0D2WRY4|A0A0D2WRY4_CAPO3,0,0,OTHER
tr|A0A0D2WRZ1|A0A0D2WRZ1_CAPO3,0,0,OTHER
tr|A0A0D2WS07|A0A0D2WS07_CAPO3,0,0,OTHER
tr|A0A0D2WS11|A0A0D2WS11_CAPO3,0,0,OTHER
tr|A0A0D2WS13|A0A0D2WS13_CAPO3,0,0,OTHER
tr|A0A0D2WS22|A0A0D2WS22_CAPO3,0,0,OTHER
tr|A0A0D2WS24|A0A0D2WS24_CAPO3,0,0,OTHER
tr|A0A0D2WS26|A0A0D2WS26_CAPO3,0,0,OTHER
tr|A0A0D2WS31|A0A0D2WS31_CAPO3,0,0,OTHER
tr|A0A0D2WS38|A0A0D2WS38_CAPO3,0,0,OTHER
tr|A0A0D2WS46|A0A0D2WS46_CAPO3,0,0,OTHER
tr|A0A0D2WS51|A0A0D2WS51_CAPO3,0,0,OTHER
tr|A0A0D2WS53|A0A0D2WS53_CAPO3,0,0,OTHER
tr|A0A0D2WS55|A0A0D2WS55_CAPO3,0,0,OTHER
tr|A0A0D2WS58|A0A0D2WS58_CAPO3,0,0,OTHER
tr|A0A0D2WS64|A0A0D2WS64_CAPO3,0,0,OTHER
tr|A0A0D2WS65|A0A0D2WS65_CAPO3,0,0,OTHER
tr|A0A0D2WS73|A0A0D2WS73_CAPO3,0,0,OTHER
tr|A0A0D2WS75|A0A0D2WS75_CAPO3,0,0,OTHER
tr|A0A0D2WS76|A0A0D2WS76_CAPO3,0,0,OTHER
tr|A0A0D2WS78|A0A0D2WS78_CAPO3,0,0,OTHER
tr|A0A0D2WS87|A0A0D2WS87_CAPO3,0,0,OTHER
tr|A0A0D2WS90|A0A0D2WS90_CAPO3,0,0,OTHER
tr|A0A0D2WS95|A0A0D2WS95_CAPO3,0,0,OTHER
tr|A0A0D2WSA4|A0A0D2WSA4_CAPO3,0,0,OTHER
tr|A0A0D2WSA5|A0A0D2WSA5_CAPO3,0,0,OTHER
tr|A0A0D2WSA7|A0A0D2WSA7_CAPO3,0,0,OTHER
tr|A0A0D2WSB1|A0A0D2WSB1_CAPO3,0,0,OTHER
tr|A0A0D2WSC3|A0A0D2WSC3_CAPO3,0,0,OTHER
tr|A0A0D2WSC6|A0A0D2WSC6_CAPO3,0,0,OTHER
tr|A0A0D2WSC8|A0A0D2WSC8_CAPO3,0,0,OTHER
tr|A0A0D2WSD3|A0A0D2WSD3_CAPO3,0,0,OTHER
tr|A0A0D2WSD5|A0A0D2WSD5_CAPO3,0,0,OTHER
tr|A0A0D2WSE7|A0A0D2WSE7_CAPO3,0,0,OTHER
tr|A0A0D2WSE8|A0A0D2WSE8_CAPO3,0,0,OTHER
tr|A0A0D2WSF4|A0A0D2WSF4_CAPO3,0,0,OTHER
tr|A0A0D2WSF5|A0A0D2WSF5_CAPO3,0,0,OTHER
tr|A0A0D2WSF7|A0A0D2WSF7_CAPO3,0,0,OTHER
tr|A0A0D2WSG8|A0A0D2WSG8_CAPO3,0,0,OTHER
tr|A0A0D2WSH2|A0A0D2WSH2_CAPO3,0,0,OTHER
tr|A0A0D2WSH3|A0A0D2WSH3_CAPO3,0,0,OTHER
tr|A0A0D2WSH7|A0A0D2WSH7_CAPO3,0,0,OTHER
tr|A0A0D2WSH9|A0A0D2WSH9_CAPO3,0,0,OTHER
tr|A0A0D2WSI1|A0A0D2WSI1_CAPO3,0,0,OTHER
tr|A0A0D2WSI3|A0A0D2WSI3_CAPO3,0,0,OTHER
tr|A0A0D2WSI4|A0A0D2WSI4_CAPO3,0,0,OTHER
tr|A0A0D2WSI6|A0A0D2WSI6_CAPO3,0,0,OTHER
tr|A0A0D2WSI7|A0A0D2WSI7_CAPO3,0,0,OTHER
tr|A0A0D2WSJ1|A0A0D2WSJ1_CAPO3,0,0,OTHER
tr|A0A0D2WSJ2|A0A0D2WSJ2_CAPO3,0,0,OTHER
tr|A0A0D2WSJ3|A0A0D2WSJ3_CAPO3,0,0,OTHER
tr|A0A0D2WSK0|A0A0D2WSK0_CAPO3,0,0,OTHER
tr|A0A0D2WSK5|A0A0D2WSK5_CAPO3,0,0,OTHER
tr|A0A0D2WSK8|A0A0D2WSK8_CAPO3,0,0,OTHER
tr|A0A0D2WSL8|A0A0D2WSL8_CAPO3,0,0,OTHER
tr|A0A0D2WSL9|A0A0D2WSL9_CAPO3,0,0,OTHER
tr|A0A0D2WSM2|A0A0D2WSM2_CAPO3,0,0,OTHER
tr|A0A0D2WSM3|A0A0D2WSM3_CAPO3,0,0,OTHER
tr|A0A0D2WSM4|A0A0D2WSM4_CAPO3,0,0,OTHER
tr|A0A0D2WSM5|A0A0D2WSM5_CAPO3,0,0,OTHER
tr|A0A0D2WSM7|A0A0D2WSM7_CAPO3,0,0,OTHER
tr|A0A0D2WSN3|A0A0D2WSN3_CAPO3,0,0,OTHER
tr|A0A0D2WSN9|A0A0D2WSN9_CAPO3,0,0,OTHER
tr|A0A0D2WSP3|A0A0D2WSP3_CAPO3,0,0,OTHER
tr|A0A0D2WSP4|A0A0D2WSP4_CAPO3,0,0,OTHER
tr|A0A0D2WSQ0|A0A0D2WSQ0_CAPO3,0,0,OTHER
tr|A0A0D2WSQ6|A0A0D2WSQ6_CAPO3,0,0,OTHER
tr|A0A0D2WSQ8|A0A0D2WSQ8_CAPO3,0,0,OTHER
tr|A0A0D2WSR2|A0A0D2WSR2_CAPO3,0,0,OTHER
tr|A0A0D2WSR3|A0A0D2WSR3_CAPO3,0,0,OTHER
tr|A0A0D2WSR5|A0A0D2WSR5_CAPO3,0,0,OTHER
tr|A0A0D2WSR7|A0A0D2WSR7_CAPO3,0,0,OTHER
tr|A0A0D2WSR9|A0A0D2WSR9_CAPO3,0,0,OTHER
tr|A0A0D2WSS1|A0A0D2WSS1_CAPO3,0,0,OTHER
tr|A0A0D2WSS3|A0A0D2WSS3_CAPO3,0,0,OTHER
tr|A0A0D2WSS4|A0A0D2WSS4_CAPO3,0,0,OTHER
tr|A0A0D2WSS5|A0A0D2WSS5_CAPO3,0,0,OTHER
tr|A0A0D2WSS6|A0A0D2WSS6_CAPO3,0,0,OTHER
tr|A0A0D2WSS9|A0A0D2WSS9_CAPO3,0,0,OTHER
tr|A0A0D2WST0|A0A0D2WST0_CAPO3,0,0,OTHER
tr|A0A0D2WSU1|A0A0D2WSU1_CAPO3,0,0,OTHER
tr|A0A0D2WSU3|A0A0D2WSU3_CAPO3,0,0,OTHER
tr|A0A0D2WSV1|A0A0D2WSV1_CAPO3,0,0,OTHER
tr|A0A0D2WSW0|A0A0D2WSW0_CAPO3,0,0,OTHER
tr|A0A0D2WSX0|A0A0D2WSX0_CAPO3,0,0,OTHER
tr|A0A0D2WSY0|A0A0D2WSY0_CAPO3,0,0,OTHER
tr|A0A0D2WSY1|A0A0D2WSY1_CAPO3,0,0,OTHER
tr|A0A0D2WSY4|A0A0D2WSY4_CAPO3,0,0,OTHER
tr|A0A0D2WSY5|A0A0D2WSY5_CAPO3,0,0,OTHER
tr|A0A0D2WSY9|A0A0D2WSY9_CAPO3,0,0,OTHER
tr|A0A0D2WSZ0|A0A0D2WSZ0_CAPO3,0,0,OTHER
tr|A0A0D2WSZ1|A0A0D2WSZ1_CAPO3,0,0,OTHER
tr|A0A0D2WSZ4|A0A0D2WSZ4_CAPO3,0,0,OTHER
tr|A0A0D2WSZ6|A0A0D2WSZ6_CAPO3,0,0,OTHER
tr|A0A0D2WSZ7|A0A0D2WSZ7_CAPO3,0,0,OTHER
tr|A0A0D2WT04|A0A0D2WT04_CAPO3,0,0,OTHER
tr|A0A0D2WT06|A0A0D2WT06_CAPO3,0,0,OTHER
tr|A0A0D2WT09|A0A0D2WT09_CAPO3,0,0,OTHER
tr|A0A0D2WT21|A0A0D2WT21_CAPO3,0,0,OTHER
tr|A0A0D2WT23|A0A0D2WT23_CAPO3,0,0,OTHER
tr|A0A0D2WT28|A0A0D2WT28_CAPO3,0,0,OTHER
tr|A0A0D2WT35|A0A0D2WT35_CAPO3,0,0,OTHER
tr|A0A0D2WT38|A0A0D2WT38_CAPO3,0,0,OTHER
tr|A0A0D2WT42|A0A0D2WT42_CAPO3,0,0,OTHER
tr|A0A0D2WT52|A0A0D2WT52_CAPO3,0,0,OTHER
tr|A0A0D2WT55|A0A0D2WT55_CAPO3,0,0,OTHER
tr|A0A0D2WT59|A0A0D2WT59_CAPO3,0,0,OTHER
tr|A0A0D2WT61|A0A0D2WT61_CAPO3,0,0,OTHER
tr|A0A0D2WT62|A0A0D2WT62_CAPO3,0,0,OTHER
tr|A0A0D2WT64|A0A0D2WT64_CAPO3,0,0,OTHER
tr|A0A0D2WT67|A0A0D2WT67_CAPO3,0,0,OTHER
tr|A0A0D2WT79|A0A0D2WT79_CAPO3,0,0,OTHER
tr|A0A0D2WT82|A0A0D2WT82_CAPO3,0,0,OTHER
tr|A0A0D2WT83|A0A0D2WT83_CAPO3,0,0,OTHER
tr|A0A0D2WT86|A0A0D2WT86_CAPO3,0,0,OTHER
tr|A0A0D2WT90|A0A0D2WT90_CAPO3,0,0,OTHER
tr|A0A0D2WT93|A0A0D2WT93_CAPO3,0,0,OTHER
tr|A0A0D2WTA2|A0A0D2WTA2_CAPO3,0,0,OTHER
tr|A0A0D2WTB0|A0A0D2WTB0_CAPO3,0,0,OTHER
tr|A0A0D2WTB1|A0A0D2WTB1_CAPO3,0,0,OTHER
tr|A0A0D2WTB6|A0A0D2WTB6_CAPO3,0,0,OTHER
tr|A0A0D2WTB8|A0A0D2WTB8_CAPO3,0,0,OTHER
tr|A0A0D2WTB9|A0A0D2WTB9_CAPO3,0,0,OTHER
tr|A0A0D2WTD0|A0A0D2WTD0_CAPO3,0,0,OTHER
tr|A0A0D2WTD5|A0A0D2WTD5_CAPO3,0,0,OTHER
tr|A0A0D2WTE2|A0A0D2WTE2_CAPO3,0,0,OTHER
tr|A0A0D2WTE8|A0A0D2WTE8_CAPO3,0,0,OTHER
tr|A0A0D2WTF0|A0A0D2WTF0_CAPO3,0,0,OTHER
tr|A0A0D2WTF4|A0A0D2WTF4_CAPO3,0,0,OTHER
tr|A0A0D2WTF5|A0A0D2WTF5_CAPO3,0,0,OTHER
tr|A0A0D2WTG1|A0A0D2WTG1_CAPO3,0,0,OTHER
tr|A0A0D2WTG9|A0A0D2WTG9_CAPO3,0,0,OTHER
tr|A0A0D2WTH1|A0A0D2WTH1_CAPO3,0,0,OTHER
tr|A0A0D2WTH3|A0A0D2WTH3_CAPO3,0,0,OTHER
tr|A0A0D2WTH9|A0A0D2WTH9_CAPO3,0,0,OTHER
tr|A0A0D2WTI1|A0A0D2WTI1_CAPO3,0,0,OTHER
tr|A0A0D2WTI5|A0A0D2WTI5_CAPO3,0,0,OTHER
tr|A0A0D2WTI8|A0A0D2WTI8_CAPO3,0,0,OTHER
tr|A0A0D2WTI9|A0A0D2WTI9_CAPO3,0,0,OTHER
tr|A0A0D2WTJ2|A0A0D2WTJ2_CAPO3,0,0,OTHER
tr|A0A0D2WTJ4|A0A0D2WTJ4_CAPO3,0,0,OTHER
tr|A0A0D2WTK3|A0A0D2WTK3_CAPO3,0,0,OTHER
tr|A0A0D2WTK4|A0A0D2WTK4_CAPO3,0,0,OTHER
tr|A0A0D2WTK7|A0A0D2WTK7_CAPO3,0,0,OTHER
tr|A0A0D2WTK9|A0A0D2WTK9_CAPO3,0,0,OTHER
tr|A0A0D2WTL3|A0A0D2WTL3_CAPO3,0,0,OTHER
tr|A0A0D2WTM1|A0A0D2WTM1_CAPO3,0,0,OTHER
tr|A0A0D2WTM7|A0A0D2WTM7_CAPO3,0,0,OTHER
tr|A0A0D2WTM9|A0A0D2WTM9_CAPO3,0,0,OTHER
tr|A0A0D2WTN0|A0A0D2WTN0_CAPO3,0,0,OTHER
tr|A0A0D2WTN5|A0A0D2WTN5_CAPO3,0,0,OTHER
tr|A0A0D2WTN6|A0A0D2WTN6_CAPO3,0,0,OTHER
tr|A0A0D2WTP0|A0A0D2WTP0_CAPO3,0,0,OTHER
tr|A0A0D2WTP2|A0A0D2WTP2_CAPO3,0,0,OTHER
tr|A0A0D2WTP6|A0A0D2WTP6_CAPO3,0,0,OTHER
tr|A0A0D2WTP7|A0A0D2WTP7_CAPO3,0,0,OTHER
tr|A0A0D2WTQ0|A0A0D2WTQ0_CAPO3,0,0,OTHER
tr|A0A0D2WTQ1|A0A0D2WTQ1_CAPO3,0,0,OTHER
tr|A0A0D2WTQ8|A0A0D2WTQ8_CAPO3,0,0,OTHER
tr|A0A0D2WTQ9|A0A0D2WTQ9_CAPO3,0,0,OTHER
tr|A0A0D2WTR7|A0A0D2WTR7_CAPO3,0,0,OTHER
tr|A0A0D2WTS7|A0A0D2WTS7_CAPO3,0,0,OTHER
tr|A0A0D2WTT4|A0A0D2WTT4_CAPO3,0,0,OTHER
tr|A0A0D2WTT6|A0A0D2WTT6_CAPO3,0,0,OTHER
tr|A0A0D2WTT8|A0A0D2WTT8_CAPO3,0,0,OTHER
